1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	30.850003	379552
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	34.987000	680199
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	10.600442	1602511
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	175.243296	2705309
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	30.625000	4086063
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	35.818000	4274631
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	101.916908	4619221
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	162.358699	5266116
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	92.722439	5924940
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	80.997100	6799905
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	186.842570	395627
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	30.973000	428750
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	180.269730	517586
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	85.192465	563027
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	80.997100	1869133
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	28.743904	1963088
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	29.487023	2522489
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	30.625000	2552431
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	30.973000	3360957
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	80.997100	3762054
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	80.997100	4170026
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	30.973000	4173341
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	356.013000	4846889
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	30.625000	4859087
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	80.997100	5621274
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	30.973000	5778005
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	120.542324	6400482
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	302.851000	6556624
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	356.013000	265666
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	30.973000	1278156
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	80.997100	1864258
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	80.997100	2042858
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	80.997100	2596169
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	356.013000	2658485
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	67.330196	2934382
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	80.997100	3507586
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	163.958462	4815621
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	30.625000	4889262
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	302.851000	4890613
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	356.013000	5148397
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	50.375300	5393218
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	30.973000	6560258
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	139.590969	6617547
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	80.997100	407473
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	80.997100	518753
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	30.973000	1252577
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	32.548518	1970891
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	269.736406	2274090
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	30.625000	2368732
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	29.783930	2609569
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	117.605311	2877575
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	356.013000	3092655
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	34.526630	4531039
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	62.371684	5066268
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	356.013000	5081404
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	138.509539	5339094
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	30.973000	5691534
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	18.838430	5816951
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	103.762928	5829043
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	63.673185	5912139
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	32.916887	6139313
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	141.731428	6330260
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	30.973000	6510351
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	130.033184	6524245
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	34.347411	87504
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	30.973000	519993
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	270.648142	931760
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	302.851000	1339764
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	61.643077	1931259
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	302.851000	1993270
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	80.997100	2016171
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	161.510297	2136862
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	69.203498	2352610
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	99.349567	3158927
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	80.997100	3214988
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	23.546565	3725543
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	162.457359	4038225
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	30.625000	4346133
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	97.297208	4638531
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	135.858567	4661943
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	30.625000	4850241
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	63.918137	5294140
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	136.862149	5401671
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	188.743723	5618126
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	30.973000	5968473
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	117.576963	500337
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	80.997100	1321490
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	52.999959	1537987
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	103.882721	1736961
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	53.263437	1755760
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	180.300817	2228853
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	36.588494	2444283
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	272.352153	3666342
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	356.013000	3766286
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	224.537982	4598949
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	30.625000	4624115
1	1	             minirad	0	5401.000000	-1029.600000	2470.000000	172.477841	4681800
1	1	          Polimaster	0	5461.000000	-1035.500000	2470.000000	30.973000	4794776
1	1	                 ste	0	5557.000000	-1006.000000	2471.000000	142.381590	4825249
