1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	4.247483	40669
1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	30.973000	141167
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	139.246425	549402
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	32.894432	708995
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	80.997100	942678
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	189.278184	2559586
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	80.774621	2921310
1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	80.997100	2964544
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	30.973000	4122667
1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	154.197787	4278328
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	54.670134	4678360
1	1	          Polimaster	0	5461.000000	-1035.500000	2090.000000	30.973000	4816954
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	201.416335	5089028
1	1	          Polimaster	0	5461.000000	-1035.500000	2090.000000	110.818560	5671898
1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	111.495856	6799851
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	154.832112	128640
1	1	          Polimaster	0	5461.000000	-1035.500000	2090.000000	302.851000	186411
1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	80.997100	1445303
1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	30.973000	2258281
1	1	          Polimaster	0	5461.000000	-1035.500000	2090.000000	356.013000	3213481
1	1	          Polimaster	0	5461.000000	-1035.500000	2090.000000	30.973000	3262060
1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	140.818039	3620616
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	140.897239	3677586
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	356.013000	4311028
1	1	          Polimaster	0	5461.000000	-1035.500000	2090.000000	114.896345	4372005
1	1	          Polimaster	0	5461.000000	-1035.500000	2090.000000	34.987000	4493215
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	3.997114	4839631
1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	123.399657	4907887
1	1	          Polimaster	0	5461.000000	-1035.500000	2090.000000	145.228630	5027851
1	1	                 ste	0	5557.000000	-1006.000000	2091.000000	80.343849	5088102
1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	383.848000	5672129
1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	80.997100	5881876
1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	153.359189	6092262
1	1	             minirad	0	5401.000000	-1029.600000	2090.000000	128.794611	251992
1	1	          Polimaster	0	5461.000000	-1035.500000	2090.000000	83.780659	728115
1	1	          Polimaster	0	5461.000000	-1035.500000	2090.000000	80.997100	777948
